MONTH_YEAR,TOTAL_LISTINGS,PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,ACTIVE_LISTINGS_RATE,TRUE_MIN_PRICE_ACTIVE_LISTINGS,TRUE_MAX_PRICE_ACTIVE_LISTINGS,TRUE_AVG_PRICE_ACTIVE_LISTINGS,TRUE_MEDIAN_PRICE_ACTIVE_LISTINGS,TOTAL_DISTINCT_HOSTS,TOTAL_SUPERHOST_COUNT,TRUE_AVG_REVIEW_SCORE_RATING,PERCENTAGE_CHANGE_ACTIVE,PERCENTAGE_CHANGE_INACTIVE,TOTAL_NUMBER_OF_STAYS,AVG_REV
08_2020,2,Room in serviced apartment,Hotel room,7,100.000000,285,591,312.301115,285.000,2,1,88.159851,100%,,31,4570.500000
09_2020,3,Room in serviced apartment,Hotel room,7,100.000000,231,605,298.087613,285.000,3,1,89.253776,50%,,46,3936.666667
10_2020,3,Room in serviced apartment,Hotel room,7,100.000000,231,595,314.386707,308.000,3,1,89.253776,0%,,63,5985.000000
11_2020,2,Room in serviced apartment,Hotel room,7,100.000000,369,618,391.215613,369.000,2,1,88.159851,-33%,,32,6402.000000
12_2020,2,Room in serviced apartment,Hotel room,7,100.000000,222,595,255.278810,222.000,2,1,88.159851,0%,,21,3077.000000
05_2020,2,Serviced apartment,Entire home/apt,1,100.000000,129,2500,2125.631579,2500.000,2,1,,,,1,64.500000
06_2020,3,Serviced apartment,Entire home/apt,1,100.000000,100,2500,1639.240000,2500.000,3,1,,50%,,42,10209.000000
07_2020,3,Serviced apartment,Entire home/apt,1,100.000000,100,2500,1639.360000,2500.000,3,1,,0%,,61,26042.666667
05_2020,54,Serviced apartment,Entire home/apt,2,100.000000,60,15367,1476.291702,231.500,35,8,94.569680,,,328,998.796296
06_2020,54,Serviced apartment,Entire home/apt,2,100.000000,60,14478,1415.933247,233.000,35,8,95.324584,0%,,376,1178.259259
07_2020,53,Serviced apartment,Entire home/apt,2,100.000000,60,14376,1368.085871,200.000,32,7,94.276157,-2%,,407,1423.075472
05_2020,36,Serviced apartment,Entire home/apt,3,100.000000,71,2800,420.914301,300.000,12,3,98.347977,,,137,2752.472222
06_2020,36,Serviced apartment,Entire home/apt,3,100.000000,69,2800,420.943777,300.000,12,3,97.746961,0%,,277,4923.277778
07_2020,18,Serviced apartment,Entire home/apt,3,100.000000,150,2799,567.442101,500.000,9,3,98.092937,-50%,,70,4902.888889
05_2020,35,Serviced apartment,Entire home/apt,4,100.000000,139,879,219.465274,199.000,24,7,91.094692,,,437,2664.200000
06_2020,40,Serviced apartment,Entire home/apt,4,100.000000,110,878,220.785941,199.000,28,7,92.192771,14%,,398,2244.325000
07_2020,30,Serviced apartment,Entire home/apt,4,100.000000,110,878,260.493327,248.000,25,5,95.848594,-25%,,221,2153.733333
05_2020,15,Serviced apartment,Entire home/apt,5,100.000000,145,999,572.132278,600.000,8,4,93.367627,,,71,1091.066667
06_2020,15,Serviced apartment,Entire home/apt,5,100.000000,190,999,567.226757,601.000,8,4,93.826615,0%,,103,1557.400000
07_2020,10,Serviced apartment,Entire home/apt,5,100.000000,145,999,604.095694,699.000,6,4,93.045489,-33%,,26,778.100000
05_2020,21,Serviced apartment,Entire home/apt,6,100.000000,99,2500,486.874311,230.000,14,5,93.118280,,,199,7268.142857
06_2020,22,Serviced apartment,Entire home/apt,6,100.000000,104,2500,425.531481,229.000,13,3,93.648000,5%,,180,5856.181818
07_2020,14,Serviced apartment,Entire home/apt,6,100.000000,165,2500,603.873275,288.000,12,3,97.402439,-36%,,155,5137.642857
05_2020,8,Serviced apartment,Entire home/apt,7,100.000000,200,999,794.079017,900.000,5,3,92.718174,,,50,1493.500000
06_2020,13,Serviced apartment,Entire home/apt,7,100.000000,114,999,742.530660,900.000,7,4,92.977419,63%,,156,2492.923077
07_2020,5,Serviced apartment,Entire home/apt,7,100.000000,459,999,875.329000,899.000,3,3,94.962000,-62%,,11,1382.000000
05_2020,8,Serviced apartment,Entire home/apt,8,100.000000,161,1101,790.486266,850.000,5,3,95.103064,,,113,5267.125000
06_2020,11,Serviced apartment,Entire home/apt,8,100.000000,94,1100,767.442294,850.000,6,3,94.477971,38%,,122,3138.000000
07_2020,5,Serviced apartment,Entire home/apt,8,100.000000,380,1101,960.208159,1100.000,3,3,97.312169,-55%,,97,18838.000000
05_2020,1,Serviced apartment,Entire home/apt,9,100.000000,501,501,501.000000,501.000,1,1,,,,0,0.000000
06_2020,1,Serviced apartment,Entire home/apt,9,100.000000,500,500,500.000000,500.000,1,1,87.000000,0%,,0,0.000000
05_2020,1,Serviced apartment,Hotel room,1,100.000000,129,129,129.000000,129.000,1,1,93.000000,,,30,3870.000000
06_2020,1,Serviced apartment,Hotel room,1,100.000000,129,129,129.000000,129.000,1,1,93.000000,0%,,20,2580.000000
07_2020,1,Serviced apartment,Hotel room,1,100.000000,129,129,129.000000,129.000,1,1,93.000000,0%,,0,0.000000
05_2020,19,Serviced apartment,Hotel room,2,100.000000,85,1000,178.182417,144.000,11,2,85.673401,,,172,1460.578947
06_2020,17,Serviced apartment,Hotel room,2,100.000000,85,999,180.602607,144.000,10,3,85.688087,-11%,,265,3892.647059
07_2020,14,Serviced apartment,Hotel room,2,100.000000,85,999,193.953594,144.000,10,3,87.414843,-18%,,106,1296.214286
05_2020,4,Serviced apartment,Hotel room,3,100.000000,105,259,188.313916,179.000,3,1,91.576052,,,68,3661.000000
06_2020,4,Serviced apartment,Hotel room,3,100.000000,106,259,188.601942,179.000,3,1,91.576052,0%,,46,2221.000000
07_2020,4,Serviced apartment,Hotel room,3,100.000000,105,258,188.313916,180.000,3,1,91.576052,0%,,18,964.500000
05_2020,19,Serviced apartment,Hotel room,4,100.000000,130,1000,254.238610,201.000,13,5,89.464012,,,196,4525.368421
06_2020,14,Serviced apartment,Hotel room,4,100.000000,99,1000,289.272241,225.000,11,5,89.643774,-26%,,221,6810.428571
07_2020,10,Serviced apartment,Hotel room,4,100.000000,99,999,361.877698,226.000,8,4,86.990964,-29%,,135,7012.900000
05_2020,10,Serviced apartment,Hotel room,5,100.000000,201,1000,388.576271,280.000,5,1,93.515528,,,87,3351.600000
06_2020,10,Serviced apartment,Hotel room,5,100.000000,200,999,388.600000,280.000,5,1,93.515528,0%,,85,3335.500000
07_2020,7,Serviced apartment,Hotel room,5,100.000000,200,999,412.218884,280.000,4,1,93.151515,-30%,,44,2623.428571
05_2020,9,Serviced apartment,Hotel room,6,100.000000,124,398,205.082699,236.000,2,1,88.513952,,,158,3974.222222
06_2020,8,Serviced apartment,Hotel room,6,100.000000,124,398,197.571263,200.000,2,1,87.735226,-11%,,134,3428.500000
07_2020,5,Serviced apartment,Hotel room,6,100.000000,125,256,177.800000,139.000,1,1,88.600000,-38%,,103,3483.000000
05_2020,3,Serviced apartment,Hotel room,7,100.000000,220,1000,339.471299,305.000,3,1,89.253776,,,51,4850.000000
06_2020,3,Serviced apartment,Hotel room,7,100.000000,220,999,339.398792,305.000,3,1,89.253776,0%,,61,5583.000000
07_2020,2,Serviced apartment,Hotel room,7,100.000000,305,999,366.918216,305.000,2,1,88.159851,-33%,,29,4769.500000
05_2020,1,Serviced apartment,Hotel room,8,100.000000,1600,1600,1600.000000,1600.000,1,1,,,,0,0.000000
06_2020,1,Serviced apartment,Hotel room,8,100.000000,1600,1600,1600.000000,1600.000,1,1,,0%,,0,0.000000
05_2020,5,Serviced apartment,Private room,1,100.000000,51,201,120.247423,80.000,4,1,,,,63,851.800000
06_2020,10,Serviced apartment,Private room,1,100.000000,50,200,94.346847,75.000,5,1,92.200000,100%,,63,423.000000
07_2020,4,Serviced apartment,Private room,1,100.000000,50,200,132.810811,90.000,4,1,,-60%,,33,458.000000
05_2020,25,Serviced apartment,Private room,2,100.000000,70,475,229.950355,197.000,16,3,74.347761,,,267,1341.240000
06_2020,30,Serviced apartment,Private room,2,100.000000,70,475,225.616471,186.000,20,3,77.449452,20%,,263,1133.433333
07_2020,26,Serviced apartment,Private room,2,100.000000,70,475,261.469862,218.000,17,3,89.275591,-13%,,176,889.807692
05_2020,3,Serviced apartment,Private room,4,100.000000,315,424,368.704000,341.000,2,1,,,,2,282.666667
06_2020,4,Serviced apartment,Private room,4,100.000000,200,423,347.349650,342.000,3,1,60.000000,33%,,16,911.500000
07_2020,6,Serviced apartment,Private room,4,100.000000,200,889,507.332016,424.000,4,1,60.000000,50%,,45,3744.500000
05_2020,3,Serviced apartment,Private room,6,100.000000,285,850,536.992188,450.000,3,2,91.506667,,,45,6301.666667
06_2020,3,Serviced apartment,Private room,6,100.000000,285,850,536.992188,450.000,3,2,91.506667,0%,,62,7916.666667
07_2020,3,Serviced apartment,Private room,6,100.000000,285,849,536.468750,449.000,3,2,91.506667,0%,,62,7906.000000
05_2020,1,Serviced apartment,Shared room,1,100.000000,60,60,60.000000,60.000,1,1,,,,0,0.000000
06_2020,1,Serviced apartment,Shared room,1,100.000000,59,59,59.000000,59.000,1,1,,0%,,0,0.000000
05_2020,1,Serviced apartment,Shared room,2,100.000000,75,75,75.000000,75.000,1,1,,,,0,0.000000
06_2020,1,Serviced apartment,Shared room,2,100.000000,74,74,74.000000,74.000,1,1,,0%,,0,0.000000
01_2021,248,Shared room in apartment,Shared room,1,100.000000,15,1000,57.872969,40.000,222,5,90.127660,,,5640,1159.899194
02_2021,248,Shared room in apartment,Shared room,1,100.000000,15,1000,56.379880,40.000,223,5,90.070814,0%,,5406,1068.750000
03_2021,241,Shared room in apartment,Shared room,1,100.000000,15,1000,57.782155,40.000,220,5,90.151083,-3%,,5202,1040.336100
04_2021,236,Shared room in apartment,Shared room,1,99.576271,15,1000,57.968851,40.000,215,5,90.021425,-2%,,5316,1111.161017
07_2020,38,Shared room in apartment,Shared room,1,100.000000,20,522,50.128492,35.000,37,3,91.852217,-84%,-100%,681,682.421053
08_2020,238,Shared room in apartment,Shared room,1,100.000000,15,1000,63.018226,50.000,215,7,90.039412,526%,,4672,1011.042017
09_2020,261,Shared room in apartment,Shared room,1,100.000000,15,1000,62.043812,45.000,233,9,90.492582,10%,,5316,1011.026820
10_2020,255,Shared room in apartment,Shared room,1,100.000000,15,1000,57.024750,40.000,226,8,90.559799,-2%,,5486,1057.933333
11_2020,254,Shared room in apartment,Shared room,1,100.000000,15,1000,56.962070,40.000,225,7,90.542885,0%,,5412,1042.397638
12_2020,249,Shared room in apartment,Shared room,1,100.000000,15,1000,57.815226,40.000,223,6,90.470470,-2%,,5579,1127.457831
01_2021,89,Shared room in apartment,Shared room,2,100.000000,19,215,68.738538,60.000,83,2,85.348333,,,1811,1293.921348
02_2021,87,Shared room in apartment,Shared room,2,98.850575,19,350,73.738845,60.000,82,2,90.539583,-3%,,1603,1113.425287
03_2021,88,Shared room in apartment,Shared room,2,98.863636,19,350,73.751796,60.000,83,2,90.589322,1%,0%,1685,1233.420455
04_2021,85,Shared room in apartment,Shared room,2,97.647059,19,350,75.097297,62.000,81,2,90.292842,-5%,100%,1507,1114.600000
07_2020,10,Shared room in apartment,Shared room,2,100.000000,40,215,87.826590,70.000,10,1,90.000000,-88%,-100%,182,1409.000000
08_2020,79,Shared room in apartment,Shared room,2,100.000000,19,215,68.996403,62.000,76,2,85.021390,690%,,1433,1099.354430
09_2020,88,Shared room in apartment,Shared room,2,100.000000,19,215,68.467878,62.000,84,2,85.209262,11%,,1611,1130.250000
10_2020,88,Shared room in apartment,Shared room,2,100.000000,19,215,67.359543,60.000,84,3,85.222222,0%,,1794,1244.465909
11_2020,87,Shared room in apartment,Shared room,2,100.000000,19,215,68.238825,61.000,83,3,85.572881,-1%,,1645,1145.482759
12_2020,88,Shared room in apartment,Shared room,2,100.000000,19,215,67.450687,60.000,82,2,85.100000,1%,,1688,1178.590909
01_2021,7,Shared room in apartment,Shared room,3,100.000000,5,50,26.289773,22.000,5,1,90.222222,,,123,428.571429
02_2021,7,Shared room in apartment,Shared room,3,100.000000,5,50,26.289773,22.000,5,1,90.222222,0%,,115,398.285714
03_2021,7,Shared room in apartment,Shared room,3,100.000000,5,50,26.289773,22.000,5,1,90.222222,0%,,98,348.857143
04_2021,7,Shared room in apartment,Shared room,3,100.000000,5,50,26.363636,22.000,5,1,90.222222,0%,,94,339.285714
07_2020,1,Shared room in apartment,Shared room,3,100.000000,5,5,5.000000,5.000,1,1,,-86%,,30,150.000000
08_2020,6,Shared room in apartment,Shared room,3,100.000000,19,50,27.108434,22.000,4,1,90.222222,500%,,63,365.166667
09_2020,6,Shared room in apartment,Shared room,3,100.000000,5,50,25.834356,22.000,4,1,90.222222,0%,,122,632.000000
10_2020,7,Shared room in apartment,Shared room,3,100.000000,5,50,26.238636,22.000,5,1,90.222222,17%,,129,463.142857
11_2020,8,Shared room in apartment,Shared room,3,100.000000,5,50,26.836066,22.000,6,1,90.222222,14%,,127,441.500000
12_2020,7,Shared room in apartment,Shared room,3,100.000000,5,50,26.363636,22.000,5,1,90.222222,-13%,,177,659.714286
01_2021,7,Shared room in apartment,Shared room,4,100.000000,29,90,45.824427,35.000,7,2,90.018692,,,180,1187.142857
02_2021,8,Shared room in apartment,Shared room,4,100.000000,29,240,51.577778,35.000,8,2,90.018692,14%,,151,992.500000
03_2021,8,Shared room in apartment,Shared room,4,100.000000,29,240,51.577778,35.000,8,2,90.018692,0%,,144,688.750000
04_2021,8,Shared room in apartment,Shared room,4,100.000000,29,300,55.844444,35.000,8,2,90.018692,0%,,111,585.875000
07_2020,2,Shared room in apartment,Shared room,4,100.000000,30,45,37.173913,30.000,2,1,96.347826,-75%,,31,690.000000
08_2020,6,Shared room in apartment,Shared room,4,100.000000,29,90,45.900000,35.000,6,2,88.625000,200%,,62,420.000000
09_2020,8,Shared room in apartment,Shared room,4,100.000000,29,180,52.630435,35.000,8,2,89.794393,33%,,121,1147.500000
10_2020,7,Shared room in apartment,Shared room,4,100.000000,27,90,42.893130,30.000,7,2,89.794393,-13%,,92,552.857143
11_2020,7,Shared room in apartment,Shared room,4,100.000000,29,90,45.824427,35.000,7,2,89.794393,0%,,91,540.000000
12_2020,7,Shared room in apartment,Shared room,4,100.000000,29,90,45.824427,35.000,7,2,89.794393,0%,,127,767.142857
01_2021,2,Shared room in apartment,Shared room,5,100.000000,21,221,61.000000,21.000,2,1,91.000000,,,30,3315.000000
02_2021,2,Shared room in apartment,Shared room,5,100.000000,21,221,61.000000,21.000,2,1,91.000000,0%,,50,3525.000000
03_2021,2,Shared room in apartment,Shared room,5,100.000000,21,219,60.600000,21.000,2,1,91.000000,0%,,35,3337.500000
04_2021,2,Shared room in apartment,Shared room,5,100.000000,21,223,61.400000,21.000,2,1,91.000000,0%,,30,3345.000000
08_2020,2,Shared room in apartment,Shared room,5,100.000000,21,235,63.800000,21.000,2,1,91.000000,0%,,30,3525.000000
09_2020,2,Shared room in apartment,Shared room,5,100.000000,21,235,63.800000,21.000,2,1,91.000000,0%,,60,3840.000000
10_2020,2,Shared room in apartment,Shared room,5,100.000000,21,237,64.200000,21.000,2,1,91.000000,0%,,30,3555.000000
11_2020,2,Shared room in apartment,Shared room,5,100.000000,21,238,64.400000,21.000,2,1,91.000000,0%,,30,3570.000000
12_2020,2,Shared room in apartment,Shared room,5,100.000000,21,226,62.000000,21.000,2,1,91.000000,0%,,30,3390.000000
01_2021,2,Shared room in apartment,Shared room,7,100.000000,35,50,40.000000,35.000,2,1,80.000000,,,60,1275.000000
02_2021,2,Shared room in apartment,Shared room,7,100.000000,35,50,40.000000,35.000,2,1,80.000000,0%,,60,1275.000000
03_2021,2,Shared room in apartment,Shared room,7,100.000000,35,50,40.000000,35.000,2,1,80.000000,0%,,60,1275.000000
04_2021,2,Shared room in apartment,Shared room,7,100.000000,35,50,40.000000,35.000,2,1,80.000000,0%,,60,1275.000000
08_2020,2,Shared room in apartment,Shared room,7,100.000000,35,50,40.000000,35.000,2,1,80.000000,0%,,60,1275.000000
09_2020,2,Shared room in apartment,Shared room,7,100.000000,35,50,40.000000,35.000,2,1,80.000000,0%,,60,1275.000000
10_2020,2,Shared room in apartment,Shared room,7,100.000000,35,50,40.000000,35.000,2,1,80.000000,0%,,60,1275.000000
11_2020,2,Shared room in apartment,Shared room,7,100.000000,35,50,40.000000,35.000,2,1,80.000000,0%,,60,1275.000000
12_2020,2,Shared room in apartment,Shared room,7,100.000000,35,50,40.000000,35.000,2,1,80.000000,0%,,60,1275.000000
04_2021,1,Shared room in apartment,Shared room,13,100.000000,1950,1950,1950.000000,1950.000,1,1,88.000000,,,0,0.000000
01_2021,4,Shared room in bed and breakfast,Shared room,1,100.000000,16,55,26.316327,31.000,4,1,88.510204,,,59,528.500000
02_2021,4,Shared room in bed and breakfast,Shared room,1,100.000000,16,55,23.994898,26.000,4,1,88.510204,0%,,60,585.000000
03_2021,4,Shared room in bed and breakfast,Shared room,1,100.000000,16,55,23.994898,26.000,4,1,88.923469,0%,,30,412.500000
04_2021,5,Shared room in bed and breakfast,Shared room,1,100.000000,15,55,23.487310,25.000,5,1,86.602041,25%,,30,330.000000
08_2020,4,Shared room in bed and breakfast,Shared room,1,100.000000,16,55,25.387755,29.000,4,1,88.510204,-20%,,30,412.500000
09_2020,4,Shared room in bed and breakfast,Shared room,1,100.000000,16,55,25.387755,29.000,4,1,88.510204,0%,,35,432.500000
10_2020,4,Shared room in bed and breakfast,Shared room,1,100.000000,16,55,28.173469,35.000,4,1,88.510204,0%,,31,421.250000
11_2020,4,Shared room in bed and breakfast,Shared room,1,100.000000,16,55,28.173469,35.000,4,1,88.510204,0%,,31,421.250000
12_2020,4,Shared room in bed and breakfast,Shared room,1,100.000000,16,55,28.173469,35.000,4,1,88.510204,0%,,36,465.000000
01_2021,1,Shared room in bed and breakfast,Shared room,2,100.000000,39,39,39.000000,39.000,1,1,97.000000,,,20,780.000000
02_2021,1,Shared room in bed and breakfast,Shared room,2,100.000000,39,39,39.000000,39.000,1,1,97.000000,0%,,1,39.000000
03_2021,1,Shared room in bed and breakfast,Shared room,2,100.000000,39,39,39.000000,39.000,1,1,97.000000,0%,,1,39.000000
04_2021,1,Shared room in bed and breakfast,Shared room,2,100.000000,39,39,39.000000,39.000,1,1,97.000000,0%,,30,1170.000000
08_2020,1,Shared room in bed and breakfast,Shared room,2,100.000000,39,39,39.000000,39.000,1,1,97.000000,0%,,29,1131.000000
09_2020,1,Shared room in bed and breakfast,Shared room,2,100.000000,39,39,39.000000,39.000,1,1,97.000000,0%,,28,1092.000000
10_2020,1,Shared room in bed and breakfast,Shared room,2,100.000000,39,39,39.000000,39.000,1,1,97.000000,0%,,30,1170.000000
11_2020,1,Shared room in bed and breakfast,Shared room,2,100.000000,39,39,39.000000,39.000,1,1,97.000000,0%,,26,1014.000000
12_2020,1,Shared room in bed and breakfast,Shared room,2,100.000000,39,39,39.000000,39.000,1,1,97.000000,0%,,30,1170.000000
01_2021,1,Shared room in bed and breakfast,Shared room,4,100.000000,34,34,34.000000,34.000,1,1,76.000000,,,0,0.000000
02_2021,1,Shared room in bed and breakfast,Shared room,4,100.000000,29,29,29.000000,29.000,1,1,76.000000,0%,,30,870.000000
03_2021,1,Shared room in bed and breakfast,Shared room,4,100.000000,29,29,29.000000,29.000,1,1,76.000000,0%,,30,870.000000
08_2020,1,Shared room in bed and breakfast,Shared room,4,100.000000,32,32,32.000000,32.000,1,1,76.000000,0%,,0,0.000000
09_2020,1,Shared room in bed and breakfast,Shared room,4,100.000000,32,32,32.000000,32.000,1,1,76.000000,0%,,0,0.000000
10_2020,1,Shared room in bed and breakfast,Shared room,4,100.000000,40,40,40.000000,40.000,1,1,76.000000,0%,,1,40.000000
11_2020,1,Shared room in bed and breakfast,Shared room,4,100.000000,40,40,40.000000,40.000,1,1,76.000000,0%,,1,40.000000
12_2020,1,Shared room in bed and breakfast,Shared room,4,100.000000,40,40,40.000000,40.000,1,1,76.000000,0%,,30,1200.000000
01_2021,1,Shared room in bed and breakfast,Shared room,6,100.000000,22,22,22.000000,22.000,1,1,74.000000,,,0,0.000000
02_2021,1,Shared room in bed and breakfast,Shared room,6,100.000000,22,22,22.000000,22.000,1,1,74.000000,0%,,0,0.000000
03_2021,1,Shared room in bed and breakfast,Shared room,6,100.000000,22,22,22.000000,22.000,1,1,74.000000,0%,,0,0.000000
04_2021,1,Shared room in bed and breakfast,Shared room,6,100.000000,22,22,22.000000,22.000,1,1,74.000000,0%,,0,0.000000
07_2020,1,Shared room in bed and breakfast,Shared room,6,100.000000,18,18,18.000000,18.000,1,1,74.000000,0%,,0,0.000000
08_2020,1,Shared room in bed and breakfast,Shared room,6,100.000000,18,18,18.000000,18.000,1,1,74.000000,0%,,0,0.000000
09_2020,1,Shared room in bed and breakfast,Shared room,6,100.000000,18,18,18.000000,18.000,1,1,74.000000,0%,,0,0.000000
10_2020,1,Shared room in bed and breakfast,Shared room,6,100.000000,17,17,17.000000,17.000,1,1,74.000000,0%,,0,0.000000
11_2020,1,Shared room in bed and breakfast,Shared room,6,100.000000,17,17,17.000000,17.000,1,1,74.000000,0%,,0,0.000000
12_2020,1,Shared room in bed and breakfast,Shared room,6,100.000000,22,22,22.000000,22.000,1,1,74.000000,0%,,4,88.000000
01_2021,1,Shared room in bed and breakfast,Shared room,8,100.000000,32,32,32.000000,32.000,1,1,80.000000,,,29,928.000000
02_2021,1,Shared room in bed and breakfast,Shared room,8,100.000000,26,26,26.000000,26.000,1,1,80.000000,0%,,0,0.000000
03_2021,1,Shared room in bed and breakfast,Shared room,8,100.000000,26,26,26.000000,26.000,1,1,80.000000,0%,,2,52.000000
08_2020,1,Shared room in bed and breakfast,Shared room,8,100.000000,29,29,29.000000,29.000,1,1,80.000000,0%,,0,0.000000
09_2020,1,Shared room in bed and breakfast,Shared room,8,100.000000,29,29,29.000000,29.000,1,1,80.000000,0%,,0,0.000000
